index,ME_NA,claimed,year_2003,mil_barr,pol_check,pol_build,rel_place,util_elec,gov_polit,terr_nonstate,mil_check,explo_vehicle,explo_unknown,firearm_unknown,firearm_rifle,explo_project,explo_other,firearm_handgun,claim_internet,claim_note,claim_personal,ishostkid,Iraq,Afghanistan,India,Columbia,Syria,suicide,topic1,topic2,topic3
2769,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.8195958733558655,0.09004072099924088,0.09036341309547424
2773,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9043008089065552,0.04984366521239281,0.045855551958084106
2774,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.023171372711658478,0.46523651480674744,0.5115921497344971
2775,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.04589672014117241,0.9114987850189209,0.042604442685842514
2776,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5321192741394043,0.4162125289440155,0.051668234169483185
2779,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03626486659049988,0.036390271037817,0.9273448586463928
2782,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04565272852778435,0.9095683097839355,0.0447789691388607
2786,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05339571461081505,0.8968920111656189,0.04971230775117874
2788,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7576713562011719,0.129151850938797,0.11317677795886993
2791,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.07641725242137909,0.8483127355575562,0.07526998966932297
2793,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.03990425914525986,0.919998288154602,0.0400974415242672
2800,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.0634852722287178,0.06517554819583893,0.8713391423225403
2801,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04324578866362572,0.03286093473434448,0.9238932132720947
2805,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.03660506382584572,0.92589271068573,0.03750221058726311
2807,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.027309251949191093,0.9438520669937134,0.028838686645030975
2808,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8079840540885925,0.13987325131893158,0.052142661064863205
2809,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.858548104763031,0.06191416457295418,0.07953770458698273
2811,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.045188263058662415,0.04516848549246788,0.909643292427063
2812,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.03204767405986786,0.9291378855705261,0.038814447820186615
2818,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.919249951839447,0.039677560329437256,0.041072431951761246
2819,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.04320373386144638,0.9167935252189636,0.04000275582075119
2820,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0.9114196300506592,0.04319680109620094,0.04538358002901077
2822,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9000638723373413,0.07149593532085419,0.028440171852707863
2823,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03362099826335907,0.9346768856048584,0.03170209750533104
2824,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9342650175094604,0.03693830594420433,0.028796683996915817
2826,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.09286662191152573,0.8146268725395203,0.0925065204501152
2827,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.036154136061668396,0.9300962686538696,0.03374961018562317
2828,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.044448792934417725,0.048998814076185226,0.9065523743629456
2829,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8845950961112976,0.05770261958241463,0.05770223215222359
2830,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9487746953964233,0.027114618569612503,0.024110643193125725
2831,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03243562579154968,0.9356574416160583,0.031906936317682266
2832,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.8434383273124695,0.08049248903989792,0.07606916129589081
2833,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.9623486399650574,0.017793774604797363,0.019857564941048622
2834,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.018509231507778168,0.9636021852493286,0.01788865402340889
2836,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.03750535100698471,0.9267061352729797,0.03578855097293854
2841,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.045268576592206955,0.042068853974342346,0.9126626253128052
2843,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.038212552666664124,0.923217236995697,0.03857025131583214
2847,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.033905189484357834,0.9271379709243774,0.03895679488778114
2848,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.45677149295806885,0.4953853189945221,0.04784319922327995
2849,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.03033745288848877,0.3560887277126312,0.6135738492012024
2855,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.03133611008524895,0.9379883408546448,0.030675536021590233
2860,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03145826980471611,0.03003084659576416,0.9385108947753906
2861,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.09119228273630142,0.09519802033901215,0.8136097192764282
2864,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5771805047988892,0.40275663137435913,0.020062828436493874
2865,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.931576669216156,0.030711865052580833,0.037711527198553085
2867,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.039642855525016785,0.03916355222463608,0.9211936593055725
2869,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022325120866298676,0.9543728828430176,0.023302042856812477
2870,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.961128830909729,0.01894530840218067,0.01992589421570301
2871,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.042689885944128036,0.04356357455253601,0.9137465953826904
2876,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9188714623451233,0.03980286046862602,0.04132571443915367
2881,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0.059627652168273926,0.9083524942398071,0.03201987221837044
2882,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.052962660789489746,0.21803808212280273,0.7289992570877075
2883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04573074355721474,0.05350767821073532,0.900761604309082
2886,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.05316939949989319,0.9002372026443481,0.04659346863627434
2887,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.9234879612922668,0.03785888850688934,0.03865322470664978
2888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.05988281965255737,0.07896524667739868,0.861151933670044
2892,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5581802725791931,0.40136611461639404,0.040453583002090454
2893,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,0.03527313843369484,0.9329425096511841,0.031784333288669586
2894,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9586548209190369,0.02088792808353901,0.02045728825032711
2895,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.04866660013794899,0.04972425848245621,0.9016091823577881
2896,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04383666813373566,0.039118196815252304,0.9170451760292053
2897,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0400361567735672,0.9207810163497925,0.039182811975479126
2900,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.034095052629709244,0.02891615219414234,0.9369887709617615
2902,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.024528613314032555,0.02514035254716873,0.9503310322761536
2904,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8474888801574707,0.11448771506547928,0.03802342340350151
2910,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.04494364932179451,0.9096258878707886,0.04543043300509453
2914,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.026427794247865677,0.026212571188807487,0.9473596215248108
2916,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9607923626899719,0.019514884799718857,0.019692745059728622
2920,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.038541607558727264,0.917144238948822,0.04431416094303131
2922,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.059801191091537476,0.8662785291671753,0.07392028719186783
2930,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.041347142308950424,0.9103248119354248,0.04832804575562477
2931,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1061006709933281,0.8640369176864624,0.029862385243177414
2933,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.12638242542743683,0.3079359829425812,0.5656815767288208
2934,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.030196810141205788,0.9403780102729797,0.02942514233291149
2937,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.02705967426300049,0.905439555644989,0.06750072538852692
2945,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9320269227027893,0.03451603278517723,0.033456992357969284
2946,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18037149310112,0.6420100331306458,0.17761847376823425
2949,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03488251566886902,0.9318420886993408,0.03327535092830658
2951,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9516783952713013,0.023922080174088478,0.02439948543906212
2953,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.03284737095236778,0.9338355660438538,0.033317115157842636
2958,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.02627306990325451,0.02628539875149727,0.9474415183067322
2959,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0875062569975853,0.8309708833694458,0.08152290433645248
2960,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.025678249076008797,0.9473924040794373,0.02692938596010208
2964,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.045785799622535706,0.04469986632466316,0.9095143675804138
2966,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0.6193750500679016,0.06398395448923111,0.3166410028934479
2968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.18824875354766846,0.1776645928621292,0.6340866684913635
2969,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.051231224089860916,0.8979415893554688,0.050827160477638245
2971,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.04223176836967468,0.04459608346223831,0.91317218542099
2973,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.026651261374354362,0.9481884837150574,0.025160199031233788
2974,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9285415410995483,0.03577820956707001,0.03568026050925255
2975,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9483904242515564,0.025991912931203842,0.02561761997640133
2978,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04945920780301094,0.05520221218466759,0.8953385949134827
2979,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03817373141646385,0.9233091473579407,0.03851710632443428
2981,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.8419073224067688,0.08345375210046768,0.0746389776468277
2983,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.04162848740816116,0.9190439581871033,0.03932754322886467
2988,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.20474062860012054,0.7453716993331909,0.04988769069314003
2990,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.061268728226423264,0.8811218738555908,0.0576094351708889
2991,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.028858184814453125,0.9445511102676392,0.026590684428811073
2994,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.030501583591103554,0.03303041309118271,0.9364680647850037
2996,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5671373009681702,0.41991564631462097,0.012947064824402332
2997,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7604721784591675,0.11734030395746231,0.12218749523162842
3000,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.025853995233774185,0.9479772448539734,0.02616875432431698
3002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.03299673646688461,0.030190635472536087,0.9368126392364502
3005,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.2813025712966919,0.695529580116272,0.023167824372649193
3009,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5010258555412292,0.08860151469707489,0.41037261486053467
3011,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03530118241906166,0.9290498495101929,0.03564897179603577
3012,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.0465555265545845,0.05451228842139244,0.8989322185516357
3014,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.048181820660829544,0.9026099443435669,0.04920829087495804
3017,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.036945875734090805,0.04307534545660019,0.9199787974357605
3019,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.026232309639453888,0.9479618668556213,0.025805827230215073
3022,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9756034016609192,0.012232511304318905,0.0121640395373106
3028,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.037345223128795624,0.9222501516342163,0.04040463641285896
3031,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9069895148277283,0.04779035225510597,0.04522018879652023
3037,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0.9705092906951904,0.014972218312323093,0.014518502168357372
3040,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8676771521568298,0.0731431171298027,0.05917976424098015
3044,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.5758184194564819,0.37414613366127014,0.05003546178340912
3048,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5498179197311401,0.04132486879825592,0.40885716676712036
3052,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.9498128890991211,0.026386689394712448,0.023800397291779518
3053,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.03618283197283745,0.9107110500335693,0.05310610309243202
3056,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.05243782326579094,0.8862305283546448,0.061331670731306076
3057,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.9044342637062073,0.04691965505480766,0.04864613711833954
3058,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04390912503004074,0.9126265645027161,0.043464306741952896
3059,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5618109107017517,0.026015546172857285,0.4121735394001007
3060,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.036711685359478,0.9273370504379272,0.03595118969678879
3063,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.9398735165596008,0.028354112058877945,0.031772397458553314
3064,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.028500277549028397,0.9451011419296265,0.026398563757538795
3065,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.04712626338005066,0.04537501931190491,0.9074987769126892
3066,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8134089708328247,0.10056721419095993,0.08602379262447357
3070,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.029842833057045937,0.035541508346796036,0.9346156716346741
3073,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.027075348421931267,0.9431889057159424,0.02973577193915844
3074,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05302286520600319,0.19395560026168823,0.7530215382575989
3076,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.030780278146266937,0.028408575803041458,0.9408111572265625
3077,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06861456483602524,0.8666197657585144,0.06476569920778275
3078,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8913952708244324,0.0568811260163784,0.05172356218099594
3079,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.9362017512321472,0.030771849676966667,0.03302641585469246
3083,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020990626886487007,0.957623302936554,0.021386057138442993
3086,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.943634569644928,0.028077678754925728,0.028287755325436592
3090,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03611764311790466,0.03651547059416771,0.9273668527603149
3093,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9338237643241882,0.03256173059344292,0.03361453115940094
3099,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0451795868575573,0.9133427739143372,0.041477564722299576
3101,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.026789046823978424,0.026495089754462242,0.9467158317565918
3103,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.7191806435585022,0.04080633446574211,0.24001304805278778
3105,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03162407502532005,0.031656309962272644,0.9367196559906006
3108,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.08629824221134186,0.8259588479995728,0.0877428874373436
3113,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0.9778543710708618,0.011339731514453888,0.010805879719555378
3117,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.8657804727554321,0.06461650878190994,0.06960303336381912
3124,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.8683485388755798,0.06578165292739868,0.06586984544992447
3127,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9346536993980408,0.03226250782608986,0.03308374434709549
3128,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,0.9313840866088867,0.03269389271736145,0.035922009497880936
3130,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03136971965432167,0.9400866031646729,0.028543708845973015
3131,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.8940228223800659,0.050930652767419815,0.055046506226062775
3134,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0.3417232632637024,0.5815899968147278,0.07668677717447281
3138,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.038208283483982086,0.9232400059700012,0.038551755249500275
3139,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,0.028867146000266075,0.9445421099662781,0.026590732857584953
3144,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.3333333432674408,0.3333333432674408,0.3333333432674408
3146,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0.18135392665863037,0.7954608798027039,0.023185167461633682
3147,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.1698988825082779,0.03962922468781471,0.7904718518257141
3149,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0.02948617935180664,0.9429326057434082,0.02758120186626911
3155,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.07468600571155548,0.8559173345565796,0.06939660757780075
3157,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.030371734872460365,0.940166711807251,0.02946157194674015
3159,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.04354770854115486,0.9140236973762512,0.042428579181432724
